node_key,skill,id,name,type,ascendancy_id,group,orbit,orbit_index,x,y,stats,stat_count,recipe,flavour_text,reminder_text,granted_passive_points,granted_skill_name,granted_skill_type_line,granted_skill_base_type,is_notable,is_keystone,is_mastery,is_jewel_socket,is_ascendancy_start,is_generic_attribute,keystones_in_radius,out,in,edges,icon,active_effect_image,extra_json
21792,21792,slaying4,Life and Mana on Kill,small,,1136,1,0,4786.73,9048.06,Recover 1% of maximum Life on Kill|Recover 1% of maximum Mana on Kill,2,,,,,,,,,,,,,,,29899,23244,4460|4466,Art/2DArt/SkillIcons/passives/executioner.png,,
16786,16786,slaying6,Immobilisation Buildup,small,,1136,7,14,4661.73,9346.57,15% increased [Immobilised|Immobilisation] buildup,1,,,,,,,,,,,,,,,20467,19001,4468|4467,Art/2DArt/SkillIcons/passives/executioner.png,,
19001,19001,slaying7,Immobilisation Buildup,small,,1136,7,18,4536.73,9130.06,15% increased [Immobilised|Immobilisation] buildup,1,,,,,,,,,,,,,,,16786,29899,4462|4468,Art/2DArt/SkillIcons/passives/executioner.png,,
17702,17702,dexterity75,Attribute,attribute,,1137,0,0,4788.07,9831.08,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,46882|27262|20467,51048|58388|28142,4197|4512|4563|4469|4470|4471,Art/2DArt/SkillIcons/passives/plusattribute.png,,
64650,64650,stun_threshold16_,Wary Dodging,notable,,1138,2,12,4789.34,7039.05,Cannot be [LightStun|Light Stunned] if you haven't been [HitDamage|Hit] [Recently],1,ConcentratedLiquidSuffering|ConcentratedLiquidSuffering|LiquidDisgust,,,,,,,true,,,,,,9085,,35058|30210,4472|4473,Art/2DArt/SkillIcons/passives/life1.png,,
35058,35058,stun_threshold17,Stun Threshold if no recent Stun,small,,1138,2,18,4625.34,6875.05,25% increased [StunThreshold|Stun Threshold] if you haven't been [Stun|Stunned] [Recently],1,,,,,,,,,,,,,,9085,64650,38966,4475|4472,Art/2DArt/SkillIcons/passives/life1.png,,
30210,30210,stun_threshold18,Evasion Rating,small,,1138,2,6,4953.34,6875.05,15% increased [Evasion|Evasion Rating],1,,,,,,,,,,,,,,9085,64650,38966,4474|4473,Art/2DArt/SkillIcons/passives/life1.png,,
38966,38966,stun_threshold29,Stun Threshold and Evasion Rating,small,,1138,2,0,4789.34,6711.05,8% increased [Evasion|Evasion Rating]|12% increased [StunThreshold|Stun Threshold] if you haven't been [Stun|Stunned] [Recently],2,,,,,,,,,,,,,,9085,30210|35058|61976,,4474|4475|4476,Art/2DArt/SkillIcons/passives/life1.png,,
1995,1995,quivers1_,Projectile Ailment Chance,small,,1139,0,0,4791.75,2293.82,20% increased chance to inflict [Ailments|Ailments] with [Projectile|Projectiles],1,,,,,,,,,,,,,,,,30341,4534,Art/2DArt/SkillIcons/passives/attackspeedbow.png,,
61976,61976,attributes43,Attribute,attribute,,1140,0,0,4795.75,6464.55,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,9085,7526|36298|2200,18923|38966,4271|4476|4477|4478|4479,Art/2DArt/SkillIcons/passives/plusattribute.png,,
62797,62797,AscendancyWitch3Small2,Curse Area,ascendancy_small,Witch3,1141,0,0,4806.54,-18720.7,15% increased Area of Effect of [Curse|Curses],1,,,,,,,,,,,,,,,23352,23710,4605|4480,Art/2DArt/SkillIcons/passives/Lich/LichNode.png,,
9510,9510,energy_shield_recovery37,Energy Shield Recoup,small,,1142,2,0,4821.1,-7916.56,3% of [ElementalDamage|Elemental Damage] taken [Recoup|Recouped] as [EnergyShield|Energy Shield],1,,,,,,,,,,,,,,33979,16695,4059,4433|4481,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
16695,16695,energy_shield_recovery38,Energy Shield Recoup,small,,1142,2,6,4985.1,-7752.56,3% of [ElementalDamage|Elemental Damage] taken [Recoup|Recouped] as [EnergyShield|Energy Shield],1,,,,,,,,,,,,,,33979,61926,9510,4481|4482,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
61926,61926,energy_shield_recovery39,Energy Shield Recoup,small,,1142,2,12,4821.1,-7588.56,3% of [ElementalDamage|Elemental Damage] taken [Recoup|Recouped] as [EnergyShield|Energy Shield],1,,,,,,,,,,,,,,33979,1603,16695,4482|4483,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
1603,1603,energy_shield_recovery40,Storm Driven,notable,,1142,2,18,4657.1,-7752.56,15% of [ElementalDamage|Elemental Damage] taken [Recoup|Recouped] as [EnergyShield|Energy Shield],1,DilutedLiquidIre|DilutedLiquidIre|ConcentratedLiquidIsolation,,,,,,,true,,,,,,33979,32040,61926,4483|4484,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
32040,32040,mastery_energy_shield_6484,Energy Shield Mastery,mastery,,1143,0,0,4825,-7747.13,,0,,,,,,,,,,true,,,,,,1603,4484,Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryEnergyPattern.png,
7054,7054,area_attacks44,Attack Area Damage and Area,small,,1144,7,8,5065.82,-3363.45,6% increased [Attack] Area Damage|4% increased Area of Effect for [Attack|Attacks],2,,,,,,,,,,,,,,,21142|47009|17088,,4485|4486|4487,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
47009,47009,area_attacks47,Attack Area Damage,small,,1144,7,11,4914.02,-3246.97,10% increased [Attack] Area Damage,1,,,,,,,,,,,,,,,37250,7054,4486|4488,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
37250,37250,area_attacks48,Attack Area Damage,small,,1144,2,16,4707.29,-3406.45,10% increased [Attack] Area Damage,1,,,,,,,,,,,,,,,1420,47009,4488|4489,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
21142,21142,area_attacks51,Attack Area,small,,1144,7,5,5090.8,-3553.16,6% increased Area of Effect for [Attack|Attacks],1,,,,,,,,,,,,,,,55829,7054,4485|4490,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
55829,55829,area_attacks52,Attack Area,small,,1144,2,0,4849.31,-3652.45,6% increased Area of Effect for [Attack|Attacks],1,,,,,,,,,,,,,,,1420,21142,4490|4491,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
1420,1420,area_attacks58,Dizzying Sweep,notable,,1144,7,20,4632.81,-3613.45,15% increased [Attack] Area Damage|10% increased Area of Effect for [Attack|Attacks]|5% chance to [Daze] on [HitDamage|Hit],3,LiquidDespair|LiquidEnvy|LiquidDespair,,,,,,,true,,,,,,,,37250|55829,4489|4491,Art/2DArt/SkillIcons/passives/AreaDmgNode.png,,
34201,34201,attributes20-,Attribute,attribute,,1145,0,0,4859.19,8419.96,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,24922|46882|17316,30905|56729|30143,4166|4546|4684|4492|4493|4494,Art/2DArt/SkillIcons/passives/plusattribute.png,,
38668,38668,unarmed10,Evasion,small,,1146,7,7,5106.5,-6307.4,15% increased [Evasion|Evasion Rating],1,,,,,,,,,,,,,,,,32681|5188,4497|4499,Art/2DArt/SkillIcons/passives/MonkEnergyShieldChakra.png,,
32664,32664,unarmed12,Chakra of Breathing,notable,,1146,0,0,4865.01,-6372.1,20% [FasterESRechargeStart|faster start of Energy Shield Recharge] when not on Full Life|20% increased [Evasion|Evasion Rating] while you have [EnergyShield|Energy Shield],2,ConcentratedLiquidFear|ConcentratedLiquidSuffering|DilutedLiquidGuilt,,,,,,,true,,,,,,,,32681,4496,Art/2DArt/SkillIcons/passives/MonkEnergyShieldChakra.png,,
27671,27671,unarmed7,Energy Shield Delay,small,,1146,7,23,4800.31,-6613.59,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,,32681,5188,4498|4495,Art/2DArt/SkillIcons/passives/MonkEnergyShieldChakra.png,,
32681,32681,unarmed8,Evasion and Energy Shield Delay,small,,1146,7,15,4688.24,-6195.33,12% increased [Evasion|Evasion Rating]|4% [FasterESRechargeStart|faster start of Energy Shield Recharge],2,,,,,,,,,,,,,,,32664|38668,27671,4495|4496|4497,Art/2DArt/SkillIcons/passives/MonkEnergyShieldChakra.png,,
5188,5188,unarmed9,Evasion and Energy Shield Delay,small,,1146,7,3,5041.79,-6548.88,12% increased [Evasion|Evasion Rating]|4% [FasterESRechargeStart|faster start of Energy Shield Recharge],2,,,,,,,,,,,,,,,27671|38668|24165,,4498|4499|4500,Art/2DArt/SkillIcons/passives/MonkEnergyShieldChakra.png,,
13724,13724,criticals50,Deadly Force,notable,,1147,4,54,4384.03,-4974.35,15% increased Damage if you've dealt a [Critical|Critical Hit] in the past 8 seconds|15% increased [Critical|Critical Hit Chance],2,LiquidDisgust|ConcentratedLiquidSuffering|LiquidEnvy,,,,,,,true,,,,,,,20236|33823,4519,4406|4501|4502,Art/2DArt/SkillIcons/passives/criticalstrikechance.png,,
23343,23343,life_flasks24,Life Flasks,small,,1148,2,21,4758.56,10339.5,10% increased Life Recovery from [Flask|Flasks],1,,,,,,,,,,,,,,,58388,45244,4509|4503,Art/2DArt/SkillIcons/passives/flaskstr.png,,
30392,30392,life_flasks25_,Succour,notable,,1148,2,3,4990.49,10339.5,30% increased Life Regeneration rate during Effect of any Life [Flask],1,LiquidDisgust|LiquidDespair|DilutedLiquidGuilt,,,,,,,true,,,,,,,28106|41016,13157,4506|4504|4505,Art/2DArt/SkillIcons/passives/flaskstr.png,,
13157,13157,life_flasks26,Life Flasks,small,,1148,3,1,4960.97,10132.8,10% increased Life Recovery from [Flask|Flasks],1,,,,,,,,,,,,,,,30392,58388,4511|4506,Art/2DArt/SkillIcons/passives/flaskstr.png,,
3775,3775,life_flasks27_,Life Flask Charges,small,,1148,2,12,4874.52,10619.4,15% increased Life [Flask|Flask] Charges gained,1,,,,,,,,,,,,,,,45244,28106,4508|4507,Art/2DArt/SkillIcons/passives/flaskstr.png,,
28106,28106,life_flasks28,Life Flask Charges,small,,1148,2,8,5016.55,10537.4,15% increased Life [Flask|Flask] Charges gained,1,,,,,,,,,,,,,,,3775,30392,4504|4508,Art/2DArt/SkillIcons/passives/flaskstr.png,,
45244,45244,life_flasks3,Refills,notable,,1148,2,16,4732.5,10537.4,Life [Flask|Flasks] gain 0.15 charges per Second,1,DilutedLiquidGreed|DilutedLiquidIre|ConcentratedLiquidIsolation,,,,,,,true,,,,,,,23343|41016,3775,4507|4509|4510,Art/2DArt/SkillIcons/passives/flaskstr.png,,
58388,58388,life_flasks4,Life Flasks,small,,1148,3,23,4788.08,10132.8,10% increased Life Recovery from [Flask|Flasks],1,,,,,,,,,,,,,,,13157|17702,23343,4503|4511|4512,Art/2DArt/SkillIcons/passives/flaskstr.png,,
41016,41016,mastery_attack18,Flask Mastery,mastery,,1148,0,0,4874.52,10455.4,,0,,,,,,,,,,true,,,,,,30392|45244,4505|4510,Art/2DArt/SkillIcons/passives/MasteryFlasks.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryFlaskPattern.png,
29763,29763,lightning_penetration1,Lightning Penetration,small,,1149,0,0,4889.32,-7413.25,Damage [Penetration|Penetrates] 6% [Resistances|Lightning Resistance],1,,,,,,,,,,,,,,33979,39423,25557,4105|4513,Art/2DArt/SkillIcons/passives/LightningDamagenode.png,,
39241,39241,AscendancyWitch3Small7,Energy Shield,ascendancy_small,Witch3,1150,0,0,4890.63,-18537.4,20% increased maximum [EnergyShield|Energy Shield],1,,,,,,,,,,,,,,,58932,23710,4603|4514,Art/2DArt/SkillIcons/passives/Lich/LichNode.png,,
22152,22152,cast_speed13,Cast Speed,small,,1151,2,10,5000.5,-8894.18,3% increased Cast Speed,1,,,,,,,,,,,,,,33979,10382|15304,,4515|4516,Art/2DArt/SkillIcons/passives/castspeed.png,,
15304,15304,cast_speed18,Cast Speed,small,,1151,2,14,4836.5,-8894.18,3% increased Cast Speed,1,,,,,,,,,,,,,,33979,16466,22152,4516|4517,Art/2DArt/SkillIcons/passives/castspeed.png,,
16466,16466,cast_speed38,Mental Alacrity,notable,,1151,2,0,4918.5,-9200.21,5% increased Cast Speed|15% increased Mana Regeneration Rate|+10 to [Intelligence],3,ConcentratedLiquidFear|LiquidEnvy|LiquidParanoia,,,,,,,true,,,,,,33979,40196,15304,4517|4518,Art/2DArt/SkillIcons/passives/castspeed.png,,"{""grantedIntelligence"":10}"
40196,40196,mastery_caster44,Caster Mastery,mastery,,1151,0,0,4918.5,-9036.21,,0,,,,,,,,,,true,,,,,,16466,4518,Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryCasterPattern.png,
9586,9586,mastery_criticals68,Critical Mastery,mastery,,1152,4,10,5305.14,-4964.33,,0,,,,,,,,,,true,,,,,,20677|61601,4551|4686,Art/2DArt/SkillIcons/passives/MasteryGroupCrit.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryCriticalsPattern.png,
36623,36623,energy_shield_recovery22,Convalescence,notable,,1153,2,3,5055.05,-9582.14,10% reduced [ESRechargeRate|Energy Shield Recharge Rate]|20% [FasterESRechargeStart|faster start of Energy Shield Recharge],2,LiquidDisgust|ConcentratedLiquidSuffering|DilutedLiquidGreed,,,,,,,true,,,,,,33979,10729|31630,,4519|4520,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
3628,3628,energy_shield_recovery26,Energy Shield Delay,small,,1153,2,19,4780.67,-9508.62,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,33979,64474|3251,,4521|4522,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
64474,64474,energy_shield_recovery27,Energy Shield Delay,small,,1153,2,15,4823.12,-9350.21,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,33979,,3628|31630,4521|4523,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
31630,31630,energy_shield_recovery28,Energy Shield Delay,small,,1153,2,7,5097.5,-9423.73,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,33979,64474,36623,4520|4523,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
10729,10729,mastery_staff223,Energy Shield Mastery,mastery,,1153,0,0,4939.08,-9466.17,,0,,,,,,,,,,true,,,,,,36623,4519,Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryEnergyPattern.png,
13367,13367,accuracy1,Accuracy,small,,1154,2,14,4862.98,-2244.44,8% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,38969|21713,6010,4530|4524|4525,Art/2DArt/SkillIcons/passives/accuracydex.png,,
21713,21713,accuracy12,Accuracy,small,,1154,2,20,4802.96,-2468.46,8% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,11604|50588,13367,4525|4526|4527,Art/2DArt/SkillIcons/passives/accuracydex.png,,
50588,50588,accuracy13,Accuracy,small,,1154,2,2,5026.98,-2528.49,8% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,6010,21713|38969,4527|4529|4528,Art/2DArt/SkillIcons/passives/accuracydex.png,,
38969,38969,accuracy16,Finesse,notable,,1154,0,0,4944.98,-2386.46,10% increased [Accuracy] Rating|Gain Accuracy Rating equal to your [Intelligence],2,ConcentratedLiquidFear|ConcentratedLiquidSuffering|LiquidDisgust,,,,,,,true,,,,,,,50588,13367|6010,4524|4531|4529,Art/2DArt/SkillIcons/passives/accuracydex.png,,
6010,6010,accuracy4,Accuracy,small,,1154,2,8,5087.01,-2304.46,12% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,13367|38969,50588,4528|4530|4531,Art/2DArt/SkillIcons/passives/accuracydex.png,,
61356,61356,quivers2,Quiver Effect,small,,1155,7,12,4953.65,2637.3,6% increased bonuses gained from Equipped [Quiver],1,,,,,,,,,,,,,,,12498,63888,4537|4532,Art/2DArt/SkillIcons/passives/attackspeedbow.png,,
12498,12498,quivers3,Quiver Effect,small,,1155,0,0,4953.65,2387.3,6% increased bonuses gained from Equipped [Quiver],1,,,,,,,,,,,,,,,30341,61356,4532|4533,Art/2DArt/SkillIcons/passives/attackspeedbow.png,,
30341,30341,quivers4,Master Fletching,notable,,1155,7,0,4953.65,2137.3,20% increased bonuses gained from Equipped [Quiver],1,ConcentratedLiquidFear|LiquidDespair|LiquidDisgust,,,,,,,true,,,,,,,1995|37946,12498,4533|4534|4535,Art/2DArt/SkillIcons/passives/attackspeedbow.png,,
63888,63888,attributes29,Attribute,attribute,,1156,0,0,4955.38,2861.7,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,35901|61356|26068,28050|11882|9275,4123|4455|4630|4536|4537|4538,Art/2DArt/SkillIcons/passives/plusattribute.png,,
37695,37695,evasion1,Evasion,small,,1157,0,0,4989.84,542.395,15% increased [Evasion|Evasion Rating],1,,,,,,,,,,,,,,,11813,29517|38044,4298|4557|4539,Art/2DArt/SkillIcons/passives/evade.png,,
50879,50879,hazards13,Hazard Damage,small,,1158,7,4,5206.64,5663.96,16% increased [Hazard] Damage,1,,,,,,,,,,,,,,,14211,22972,4544|4540,Art/2DArt/SkillIcons/passives/trapsmax.png,,
14211,14211,hazards2,Shredding Contraptions,notable,,1158,1,10,4919.12,5747.96,Enemies affected by your [Hazard|Hazards] [Recently] have 25% reduced [Armour]|Enemies affected by your [Hazard|Hazards] [Recently] have 25% reduced [Evasion|Evasion Rating],2,LiquidDespair|LiquidDespair|LiquidEnvy,,,,,,,true,,,,,,9085,44540,50879|43238,4540|4542|4541,Art/2DArt/SkillIcons/passives/Trap.png,,
43238,43238,hazards5,Hazard Rearm Chance,small,,1158,7,12,4990.13,6038.96,[Hazard|Hazards] have 5% chance to rearm after they are triggered,1,,,,,,,,,,,,,,9085,14211,22972,4543|4542,Art/2DArt/SkillIcons/passives/trapsmax.png,,
22972,22972,hazards6,Hazard Damage,small,,1158,7,8,5206.64,5913.96,16% increased [Hazard] Damage,1,,,,,,,,,,,,,,9085,43238|50879,7526,4673|4543|4544,Art/2DArt/SkillIcons/passives/trapsmax.png,,
44540,44540,mastery_trap239,Trap Mastery,mastery,,1158,1,4,5061.15,5829.96,,0,,,,,,,,,,true,,,,,,14211,4541,Art/2DArt/SkillIcons/passives/MasteryTraps.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryTrapsPattern.png,
56729,56729,azmerianimals19,Evasion while Moving,small,,1159,2,16,4859.19,8071.42,20% increased [Evasion] Rating while moving,1,,,,,,,,,,,,,,9085,26308|34201,,4545|4546,Art/2DArt/SkillIcons/passives/AzmeriSacredFox.png,,
26308,26308,azmerianimals22,Evasion while Moving,small,,1159,2,10,5083.21,8131.45,20% increased [Evasion] Rating while moving,1,,,,,,,,,,,,,,,27017,56729,4545|4547,Art/2DArt/SkillIcons/passives/AzmeriSacredFox.png,,
27017,27017,azmerianimals23,Evasion while Moving,small,,1159,2,22,4919.21,7847.4,20% increased [Evasion] Rating while moving,1,,,,,,,,,,,,,,9085,21349,26308,4547|4548,Art/2DArt/SkillIcons/passives/AzmeriSacredFox.png,,
21349,21349,azmerianimals24_,The Quick Fox,notable,,1159,2,4,5143.24,7907.42,20% increased [Deflect|Deflection Rating] while moving,1,ConcentratedLiquidIsolation|LiquidDespair|ConcentratedLiquidSuffering,,,,,,,true,,,,,,9085,,27017,4548,Art/2DArt/SkillIcons/passives/AzmeriSacredFoxNotable.png,,
10382,10382,attributes24,Attribute,attribute,,1160,0,0,5026.31,-8702.96,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,33979,21984|33979,4059|22152|41645,4432|4515|4665|4549|4550,Art/2DArt/SkillIcons/passives/plusattribute.png,,
20677,20677,criticals29,For the Jugular,notable,,1161,0,0,5061.13,-4971.48,25% increased [CriticalDamageBonus|Critical Damage Bonus]|+10 to [Intelligence],2,LiquidParanoia|ConcentratedLiquidSuffering|DilutedLiquidGuilt,,,,,,,true,,,,,,25520,9586|535,4346|9782,4438|4574|4551|4552,Art/2DArt/SkillIcons/passives/criticalstrikechance.png,,"{""grantedIntelligence"":10}"
43877,43877,attack_speed57,Attack Speed,small,,1162,1,7,5033.31,-137.961,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,51522|47895,32701,4302|4553|4554,Art/2DArt/SkillIcons/passives/attackspeed.png,,
51522,51522,attack_speed58,Attack Speed,small,,1162,2,22,4992.31,-351.003,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,56493,43877,4553|4555,Art/2DArt/SkillIcons/passives/attackspeed.png,,
47895,47895,attack_speed59,Evasion Rating on Hit Recently,small,,1162,2,6,5238.31,-208.975,20% increased [Evasion|Evasion Rating] if you have Hit an Enemy [Recently],1,,,,,,,,,,,,,,,56493,43877,4554|4556,Art/2DArt/SkillIcons/passives/attackspeed.png,,
56493,56493,attack_speed60_,Agile Succession,notable,,1162,3,3,5310.49,-445.149,6% increased [Attack] Speed|30% increased [Evasion|Evasion Rating] if you have Hit an Enemy [Recently],2,DilutedLiquidGreed|DilutedLiquidGreed|LiquidDisgust,,,,,,,true,,,,,,,,51522|47895,4555|4556,Art/2DArt/SkillIcons/passives/attackspeed.png,,
38044,38044,evasion2,Evasion,small,,1163,7,4,5291.11,460.085,15% increased [Evasion|Evasion Rating],1,,,,,,,,,,,,,,,37695,30456,4619|4557,Art/2DArt/SkillIcons/passives/evade.png,,
11813,11813,evasion3,Evasion,small,,1163,7,12,5074.6,835.085,15% increased [Evasion|Evasion Rating],1,,,,,,,,,,,,,,,30456,37695,4539|4558,Art/2DArt/SkillIcons/passives/evade.png,,
64345,64345,ranged22,Attack Damage,small,,1164,2,16,4943.84,7568.56,10% increased [Attack] Damage,1,,,,,,,,,,,,,,9085,49968|63679,24922,4385|4559|4560,Art/2DArt/SkillIcons/passives/projectilespeed.png,,
49968,49968,ranged23,Melee Stun Buildup,small,,1164,1,5,5126.86,7557.58,18% increased [Stun] Buildup with [Melee|Melee Damage],1,,,,,,,,,,,,,,9085,20008,64345,4559|4561,Art/2DArt/SkillIcons/passives/MeleeAoENode.png,,
63679,63679,ranged24,Projectile Stun Buildup,small,,1164,1,11,5044.86,7415.55,18% increased [Projectile|Projectile] [Stun|Stun Buildup],1,,,,,,,,,,,,,,9085,20008,64345,4560|4562,Art/2DArt/SkillIcons/passives/projectilespeed.png,,
20008,20008,ranged25,Unleash Fire,notable,,1164,7,4,5302.37,7361.56,30% increased [Stun] Buildup with [Melee|Melee Damage]|[Projectile|Projectiles] deal 75% increased Damage against [HeavyStun|Heavy Stunned] Enemies,2,LiquidDisgust|DilutedLiquidGuilt|DilutedLiquidGreed,,,,,,,true,,,,,,9085,,49968|63679,4561|4562,Art/2DArt/SkillIcons/passives/projectilespeed.png,,
28142,28142,companions58,Attack Speed and Companion Attack Speed,small,,1165,0,0,5094.15,9900.68,2% increased [Attack] Speed|[Companion|Companions] have 6% increased [Attack] Speed,2,,,,,,,,,,,,,,,17702|44684|46961,,4563|4564|4565,Art/2DArt/SkillIcons/passives/AzmeriVividWolf.png,,
61263,61263,azmerianimals62,Poison Duration on You,small,,1166,2,11,5137.46,332.837,10% reduced [Poison|Poison] Duration on you,1,,,,,,,,,,,,,,,4544,22115,4568|4566,Art/2DArt/SkillIcons/passives/AzmeriPrimalSnake.png,,
59446,59446,azmerianimals63,Life Flask Charges,small,,1166,2,5,5253.43,131.979,10% increased Life Recovery from [Flask|Flasks],1,,,,,,,,,,,,,,,4544,22115,4569|4567,Art/2DArt/SkillIcons/passives/AzmeriPrimalSnake.png,,
