id,int_id,name,page_name,main_page,atlas_sub_tree,type,frame,icon,stat_text_raw,stat_text,flavour_text,reminder_text,connections,connection_count,skill_points,weapon_set_points,buff_id,is_in_game,is_atlas_passive,is_keystone,is_notable,is_starting_node,is_multiple_choice,is_multiple_choice_option,is_icon_only,is_jewel_socket,is_attribute,is_free
AtlasExpeditionSmall4,,Logbook Chance,,,Expedition,small,,File:ExpeditionNode1 (AtlasTrees) passive skill icon.png,10% increased Quantity of Expedition Logbooks dropped by Runic Monsters in your Maps,10% increased Quantity of [[Expedition]] [[Logbook]]s dropped by [[Runic]] Monsters in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasExpeditionSmall5,,Logbook Chance,,,Expedition,small,,File:ExpeditionNode1 (AtlasTrees) passive skill icon.png,10% increased Quantity of Expedition Logbooks dropped by Runic Monsters in your Maps,10% increased Quantity of [[Expedition]] [[Logbook]]s dropped by [[Runic]] Monsters in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasExpeditionSmall6,,Logbook Chance,,,Expedition,small,,File:ExpeditionNode1 (AtlasTrees) passive skill icon.png,10% increased Quantity of Expedition Logbooks dropped by Runic Monsters in your Maps,10% increased Quantity of [[Expedition]] [[Logbook]]s dropped by [[Runic]] Monsters in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasExpeditionSmall7,,Logbook Chance,,,Expedition,small,,File:ExpeditionNode1 (AtlasTrees) passive skill icon.png,10% increased Quantity of Expedition Logbooks dropped by Runic Monsters in your Maps,10% increased Quantity of [[Expedition]] [[Logbook]]s dropped by [[Runic]] Monsters in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasExpeditionSmall8__,,Logbook Chance,,,Expedition,small,,File:ExpeditionNode1 (AtlasTrees) passive skill icon.png,10% increased Quantity of Expedition Logbooks dropped by Runic Monsters in your Maps,10% increased Quantity of [[Expedition]] [[Logbook]]s dropped by [[Runic]] Monsters in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasExpeditionStart,25844,,,,Expedition,start,,File:MasteryBlank passive skill icon.png,,,,,,0,0,0,,true,true,false,false,true,false,false,false,false,false,false
AtlasIncursionNotable1,,Training and Preparation,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Atziri's Temple has +1 Area Level,Atziri's Temple has +1 Area Level,,,"AtlasIncursionSmall18,AtlasIncursionSmall19,AtlasIncursionSmall5,AtlasIncursionSmall1",4,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable10,,Atziri's Assets,,,Incursion,keystone,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Atziri's Vault will contain an additional reward,Atziri's Vault will contain an additional reward,,,AtlasIncursionSmall10,1,0,0,,true,true,true,false,false,false,false,false,false,false,false
AtlasIncursionNotable10a,,Atziri's Assets: Offerings,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Vaal Unique Item,[[Unique Culture|Vaal]] [[Unique]] Item,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable10b,,Atziri's Assets: Designs,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Medallion,[[Medallions|Medallion]],,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable10c,,Atziri's Assets: Wealth,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Temple Currency,[[Temple Currency]],,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable10d,,Atziri's Assets: Heirlooms,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,20% chance of an extra Atziri Unique,20% chance of an extra Atziri [[Unique]],,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable11,,Bloodrite Vestments,,,Incursion,notable,,File:AlvaNotable2 (AtlasTrees) passive skill icon.png,Atziri's Vault will drop a Sacrificial Regalia,Atziri's Vault will drop a Sacrificial Regalia,,,"AtlasIncursionSmall10,AtlasIncursionSmall12,AtlasIncursionSmall5",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable12,,Territorial Wealth,,,Incursion,notable,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,,,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable13,,Military Reinforcements,,,Incursion,notable,,File:AlvaNotable1 (AtlasTrees) passive skill icon.png,50% increased chance Vaal Beacons summon additional Monsters,50% increased chance [[Vaal Beacon]]s summon additional Monsters,,,"AtlasIncursionSmall15,AtlasIncursionSmall13",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable14,,Offerings to the Queen,,,Incursion,notable,,File:AlvaNode (AtlasTrees) passive skill icon.png,50% chance Rare Vaal Beacon chests contain an additional random Temple Currency Item | 25% chance Vaal Beacon Unique Monsters drop an additional random Temple Currency,50% chance [[Rare]] [[Vaal Beacon]] chests contain an additional random [[Temple Currency]] Item | 25% chance [[Vaal Beacon]] [[Unique]] Monsters drop an additional random [[Temple Currency]],,,"AtlasIncursionSmall11__,AtlasIncursionSmall13,AtlasIncursionSmall9",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable15,,Loyal Gatekeepers,,,Incursion,notable,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,50% chance Vaal Beacon Unique Monsters have an Essence Modifier,50% chance [[Vaal Beacon]] [[Unique]] Monsters have an [[Essence (encounter)|Essence]] Modifier,,,AtlasIncursionSmall15,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable16,,Riches of the Empire,,,Incursion,notable,,File:AlvaNotable4 (AtlasTrees) passive skill icon.png,Temple Currency found inside the Temple has 15% chance to be duplicated,[[Temple Currency]] found inside the Temple has 15% chance to be duplicated,,,AtlasIncursionSmall12,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable17_,,Efficient Arteries,,,Incursion,notable,,File:AlvaNode (AtlasTrees) passive skill icon.png,20% increased effect of Room Temple Modifiers from Rooms with 4 adjacent rooms,20% increased effect of Room Temple Modifiers from Rooms with 4 adjacent rooms,,,"AtlasIncursionSmall3,AtlasIncursionSmall17_,AtlasIncursionSmall19",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable18,,Patrolling Legions,,,Incursion,notable,,File:AnarchyNotable1 (AtlasTrees) passive skill icon.png,20% chance Vaal Beacon Unique Monsters are added to the Area for each Vaal Beacon in an Area,20% chance [[Vaal Beacon]] [[Unique]] Monsters are added to the Area for each [[Vaal Beacon]] in an Area,,,"AtlasIncursionSmall15,AtlasIncursionSmall11__",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable19,,The Lost Architect,,,Incursion,notable,,File:DisablingMasterAlva (AtlasTrees) passive skill icon.png,Zantipi's Medallion can be found from Unique Monsters in the Temple,[[Zantipi's Medallion]] can be found from [[Unique]] Monsters in the Temple,,,AtlasIncursionSmall7_,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable2,,Stolen Authority,,,Incursion,notable,,File:AlvaNode (AtlasTrees) passive skill icon.png,35% increased Medallions found,35% increased [[Medallions]] found,,,"AtlasIncursionSmall7_,AtlasIncursionSmall16",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable3,,Xipocado's Machinations,,,Incursion,notable,,File:AlvaNotable4 (AtlasTrees) passive skill icon.png,1.5% increased effect of Room Temple Modifiers for each different Room in the Temple,1.5% increased effect of Room Temple Modifiers for each different Room in the Temple,,,AtlasIncursionSmall3,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable4,,Power Relays,,,Incursion,notable,,File:AlvaNotable2 (AtlasTrees) passive skill icon.png,20% increased effect of Room Temple Modifiers,20% increased effect of Room Temple Modifiers,,,AtlasIncursionSmall18,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable5_,,Transcendent Progress,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Temple Rooms may now be upgraded to Tier 4,Temple Rooms may now be upgraded to Tier 4,,,AtlasIncursionSmall17_,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable6_,,Secrets of the Ancients,,,Incursion,notable,,File:AlvaNotable4 (AtlasTrees) passive skill icon.png,Adds Terraforming Research Restricted Rooms which add Biome Bonuses to the Temple,Adds Terraforming Research [[Restricted Room]]s which add [[Biome]] Bonuses to the Temple,,,"AtlasIncursionSmall6,AtlasIncursionSmall4",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable7,,Protected Treasures,,,Incursion,notable,,File:AlvaNotable2 (AtlasTrees) passive skill icon.png,Restricted Rooms have 50% chance to contain additional chests or drop additional items,[[Restricted Room]]s have 50% chance to contain additional chests or drop additional items,,,"AtlasIncursionSmall2,AtlasIncursionSmall8",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable8,,Royal Prerogative,,,Incursion,notable,,File:AlvaNotable1 (AtlasTrees) passive skill icon.png,Restricted Rooms have 15% chance to avoid Destabilisation,[[Restricted Room]]s have 15% chance to avoid [[Temple Destabilisation|Destabilisation]],,,AtlasIncursionSmall6,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionNotable9,,Expanded Designs,,,Incursion,notable,,File:AlvaNotable3 (AtlasTrees) passive skill icon.png,Defeating the Architect allows placement of an additional Restricted Room,Defeating the Architect allows placement of an additional [[Restricted Room]],,,"AtlasIncursionSmall4,AtlasIncursionSmall2",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasIncursionSmall1,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable1,AtlasIncursionStart_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall10,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable10,AtlasIncursionNotable11",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall11__,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable18,AtlasIncursionNotable14",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall12,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable16,AtlasIncursionNotable11",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall13,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable13,AtlasIncursionNotable14",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall14,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall15,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable15,AtlasIncursionNotable13,AtlasIncursionNotable18",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall16,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable2,AtlasIncursionStart_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall17_,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable5_,AtlasIncursionNotable17_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall18,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable4,AtlasIncursionNotable1",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall19,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable17_,AtlasIncursionNotable1",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall2,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable9,AtlasIncursionNotable7",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall3,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable3,AtlasIncursionNotable17_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall4,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable6_,AtlasIncursionNotable9",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall5,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable11,AtlasIncursionNotable1",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall6,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable8,AtlasIncursionNotable6_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall7_,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable19,AtlasIncursionNotable2",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall8,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionNotable7,AtlasIncursionStart_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasIncursionSmall9,,Reduced Destabilization,,,Incursion,small,,File:AlvaNode2 (AtlasTrees) passive skill icon.png,2% reduced Temple Destabilisation,2% reduced [[Temple Destabilisation]],,,"AtlasIncursionStart_,AtlasIncursionNotable14",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasRitualNotable1,,From the Mists,,,Ritual,notable,,File:Ritual (AtlasTrees) passive skill icon.png,Rituals contain an additional pack of Wildwood Monsters,[[Ritual]]s contain an additional pack of Wildwood Monsters,,,"AtlasRitualSmall10,AtlasRitualSmall4",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
