id,name,statText,modDescription,type,tier,level,dropChance,valueRange,tags,modFamily,modType,modGroupId,weights,weightSources,category,isCraftable,isEssenceOnly,craftTags,allImplicitTags,addsTags,spawnTags,spawnWeights,applicableItemTypes,source,stats,displayTiers
LocalLightRadiusAndAccuracy2,of Light,"10% increased Light Radius
+(21-40) to Accuracy Rating","10% increased Light Radius
+(21-40) to Accuracy Rating",suffix,2,15,100,"[10, 10]",['attack'],['LightRadiusAndAccuracy'],LightRadiusAndAccuracy,LocalLightRadiusAndAccuracy2,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LightRadiusAndAccuracy,True,False,['attack'],['attack'],[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalLightRadiusAndAccuracy2,"[{'id': 'light_radius_+%', 'max': 10, 'min': 10}, {'id': 'local_accuracy_rating', 'max': 40, 'min': 21}]","[2, 2, 2, 2, 2, 2, 2]"
LocalLightRadiusAndAccuracy3,of Radiance,"15% increased Light Radius
+(41-60) to Accuracy Rating","15% increased Light Radius
+(41-60) to Accuracy Rating",suffix,3,30,100,"[15, 15]",['attack'],['LightRadiusAndAccuracy'],LightRadiusAndAccuracy,LocalLightRadiusAndAccuracy3,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LightRadiusAndAccuracy,True,False,['attack'],['attack'],[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalLightRadiusAndAccuracy3,"[{'id': 'light_radius_+%', 'max': 15, 'min': 15}, {'id': 'local_accuracy_rating', 'max': 60, 'min': 41}]","[1, 1, 1, 1, 1, 1, 1]"
LightRadiusAndManaRegeneration1,of Warmth,"5% increased Light Radius
(8-12)% increased Mana Regeneration Rate","5% increased Light Radius
(8-12)% increased Mana Regeneration Rate",suffix,1,8,100,"[5, 5]","['resource', 'mana']",['LightRadiusAndManaRegeneration'],LightRadiusAndManaRegeneration,LightRadiusAndManaRegeneration1,"[1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LightRadiusAndManaRegeneration,True,False,['mana'],"['resource', 'mana']",[],"['wand', 'staff', 'sceptre', 'ring', 'default']","[{'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['rings', 'wands', 'staves', 'sceptres']",LightRadiusAndManaRegeneration1,"[{'id': 'light_radius_+%', 'max': 5, 'min': 5}, {'id': 'mana_regeneration_rate_+%', 'max': 12, 'min': 8}]","[3, 3, 3, 3]"
LightRadiusAndManaRegeneration2,of Kindling,"10% increased Light Radius
(13-17)% increased Mana Regeneration Rate","10% increased Light Radius
(13-17)% increased Mana Regeneration Rate",suffix,2,15,100,"[10, 10]","['resource', 'mana']",['LightRadiusAndManaRegeneration'],LightRadiusAndManaRegeneration,LightRadiusAndManaRegeneration2,"[1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LightRadiusAndManaRegeneration,True,False,['mana'],"['resource', 'mana']",[],"['wand', 'staff', 'sceptre', 'ring', 'default']","[{'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['rings', 'wands', 'staves', 'sceptres']",LightRadiusAndManaRegeneration2,"[{'id': 'light_radius_+%', 'max': 10, 'min': 10}, {'id': 'mana_regeneration_rate_+%', 'max': 17, 'min': 13}]","[2, 2, 2, 2]"
LightRadiusAndManaRegeneration3,of the Hearth,"15% increased Light Radius
(18-22)% increased Mana Regeneration Rate","15% increased Light Radius
(18-22)% increased Mana Regeneration Rate",suffix,3,30,100,"[15, 15]","['resource', 'mana']",['LightRadiusAndManaRegeneration'],LightRadiusAndManaRegeneration,LightRadiusAndManaRegeneration3,"[1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LightRadiusAndManaRegeneration,True,False,['mana'],"['resource', 'mana']",[],"['wand', 'staff', 'sceptre', 'ring', 'default']","[{'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['rings', 'wands', 'staves', 'sceptres']",LightRadiusAndManaRegeneration3,"[{'id': 'light_radius_+%', 'max': 15, 'min': 15}, {'id': 'mana_regeneration_rate_+%', 'max': 22, 'min': 18}]","[1, 1, 1, 1]"
ReducedLocalAttributeRequirements1,of the Worthy,15% reduced Attribute Requirements,15% reduced Attribute Requirements,suffix,1,24,100,"[-15, -15]",[],['LocalAttributeRequirements'],LocalAttributeRequirements,ReducedLocalAttributeRequirements1,"[750, 750, 750, 750, 750, 750, 800, 800, 800, 800, 800, 800, 900, 900, 900, 900, 900, 900, 800, 800, 800, 800, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 800, 1000, 700, 700, 700, 700, 700, 700, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'spawn_weight']",LocalAttributeRequirements,True,False,[],[],[],"['weapon', 'wand', 'staff', 'sceptre', 'body_armour', 'helmet', 'shield', 'focus', 'gloves', 'boots', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'body_armour', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'shield', 'weight': 1}, {'tag': 'focus', 'weight': 1}, {'tag': 'gloves', 'weight': 1}, {'tag': 'boots', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['boots_int', 'boots_dex', 'boots_str', 'boots_dex_int', 'boots_str_int', 'boots_str_dex', 'helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'body_armours_int', 'body_armours_dex', 'body_armours_str', 'body_armours_dex_int', 'body_armours_str_int', 'body_armours_str_dex', 'shields_str', 'shields_dex', 'shields_str_int', 'shields_str_dex', 'spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'wands', 'staves', 'foci', 'sceptres', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'talismans', 'body_armours_str_dex_int']",ReducedLocalAttributeRequirements1,"[{'id': 'local_attribute_requirements_+%', 'max': -15, 'min': -15}]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
ReducedLocalAttributeRequirements2,of the Apt,20% reduced Attribute Requirements,20% reduced Attribute Requirements,suffix,2,32,100,"[-20, -20]",[],['LocalAttributeRequirements'],LocalAttributeRequirements,ReducedLocalAttributeRequirements2,"[750, 750, 750, 750, 750, 750, 800, 800, 800, 800, 800, 800, 900, 900, 900, 900, 900, 900, 800, 800, 800, 800, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 800, 1000, 700, 700, 700, 700, 700, 700, 1000, 950]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'spawn_weight']",LocalAttributeRequirements,True,False,[],[],[],"['weapon', 'wand', 'staff', 'sceptre', 'body_armour', 'helmet', 'shield', 'focus', 'gloves', 'boots', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'body_armour', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'shield', 'weight': 1}, {'tag': 'focus', 'weight': 1}, {'tag': 'gloves', 'weight': 1}, {'tag': 'boots', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['boots_int', 'boots_dex', 'boots_str', 'boots_dex_int', 'boots_str_int', 'boots_str_dex', 'helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'body_armours_int', 'body_armours_dex', 'body_armours_str', 'body_armours_dex_int', 'body_armours_str_int', 'body_armours_str_dex', 'shields_str', 'shields_dex', 'shields_str_int', 'shields_str_dex', 'spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'wands', 'staves', 'foci', 'sceptres', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'talismans', 'body_armours_str_dex_int']",ReducedLocalAttributeRequirements2,"[{'id': 'local_attribute_requirements_+%', 'max': -20, 'min': -20}]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
ReducedLocalAttributeRequirements3,of the Talented,25% reduced Attribute Requirements,25% reduced Attribute Requirements,suffix,3,40,100,"[-25, -25]",[],['LocalAttributeRequirements'],LocalAttributeRequirements,ReducedLocalAttributeRequirements3,"[750, 750, 750, 750, 750, 750, 800, 800, 800, 800, 800, 800, 900, 900, 900, 900, 900, 900, 800, 800, 800, 800, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 800, 1000, 700, 700, 700, 700, 700, 700, 1000, 900]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'spawn_weight']",LocalAttributeRequirements,True,False,[],[],[],"['weapon', 'wand', 'staff', 'sceptre', 'body_armour', 'helmet', 'shield', 'focus', 'gloves', 'boots', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'body_armour', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'shield', 'weight': 1}, {'tag': 'focus', 'weight': 1}, {'tag': 'gloves', 'weight': 1}, {'tag': 'boots', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['boots_int', 'boots_dex', 'boots_str', 'boots_dex_int', 'boots_str_int', 'boots_str_dex', 'helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'body_armours_int', 'body_armours_dex', 'body_armours_str', 'body_armours_dex_int', 'body_armours_str_int', 'body_armours_str_dex', 'shields_str', 'shields_dex', 'shields_str_int', 'shields_str_dex', 'spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'wands', 'staves', 'foci', 'sceptres', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'talismans', 'body_armours_str_dex_int']",ReducedLocalAttributeRequirements3,"[{'id': 'local_attribute_requirements_+%', 'max': -25, 'min': -25}]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
ReducedLocalAttributeRequirements4,of the Skilled,30% reduced Attribute Requirements,30% reduced Attribute Requirements,suffix,4,52,100,"[-30, -30]",[],['LocalAttributeRequirements'],LocalAttributeRequirements,ReducedLocalAttributeRequirements4,"[750, 750, 750, 750, 750, 750, 800, 800, 800, 800, 800, 800, 900, 900, 900, 900, 900, 900, 800, 800, 800, 800, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 800, 1000, 700, 700, 700, 700, 700, 700, 1000, 850]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'spawn_weight']",LocalAttributeRequirements,True,False,[],[],[],"['weapon', 'wand', 'staff', 'sceptre', 'body_armour', 'helmet', 'shield', 'focus', 'gloves', 'boots', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'body_armour', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'shield', 'weight': 1}, {'tag': 'focus', 'weight': 1}, {'tag': 'gloves', 'weight': 1}, {'tag': 'boots', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['boots_int', 'boots_dex', 'boots_str', 'boots_dex_int', 'boots_str_int', 'boots_str_dex', 'helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'body_armours_int', 'body_armours_dex', 'body_armours_str', 'body_armours_dex_int', 'body_armours_str_int', 'body_armours_str_dex', 'shields_str', 'shields_dex', 'shields_str_int', 'shields_str_dex', 'spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'wands', 'staves', 'foci', 'sceptres', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'talismans', 'body_armours_str_dex_int']",ReducedLocalAttributeRequirements4,"[{'id': 'local_attribute_requirements_+%', 'max': -30, 'min': -30}]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
ReducedLocalAttributeRequirements5,of the Proficient,35% reduced Attribute Requirements,35% reduced Attribute Requirements,suffix,5,60,100,"[-35, -35]",[],['LocalAttributeRequirements'],LocalAttributeRequirements,ReducedLocalAttributeRequirements5,"[750, 750, 750, 750, 750, 750, 800, 800, 800, 800, 800, 800, 900, 900, 900, 900, 900, 900, 800, 800, 800, 800, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 800, 1000, 700, 700, 700, 700, 700, 700, 1000, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'spawn_weight']",LocalAttributeRequirements,True,False,[],[],[],"['weapon', 'wand', 'staff', 'sceptre', 'body_armour', 'helmet', 'shield', 'focus', 'gloves', 'boots', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'sceptre', 'weight': 1}, {'tag': 'body_armour', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'shield', 'weight': 1}, {'tag': 'focus', 'weight': 1}, {'tag': 'gloves', 'weight': 1}, {'tag': 'boots', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['boots_int', 'boots_dex', 'boots_str', 'boots_dex_int', 'boots_str_int', 'boots_str_dex', 'helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'body_armours_int', 'body_armours_dex', 'body_armours_str', 'body_armours_dex_int', 'body_armours_str_int', 'body_armours_str_dex', 'shields_str', 'shields_dex', 'shields_str_int', 'shields_str_dex', 'spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'wands', 'staves', 'foci', 'sceptres', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'talismans', 'body_armours_str_dex_int']",ReducedLocalAttributeRequirements5,"[{'id': 'local_attribute_requirements_+%', 'max': -35, 'min': -35}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
LocalIncreasedPhysicalDamagePercentAndAccuracyRating1,Squire's,"(15-19)% increased Physical Damage
+(16-20) to Accuracy Rating","(15-19)% increased Physical Damage
+(16-20) to Accuracy Rating",prefix,1,1,100,"[15, 19]","['physical_damage', 'damage', 'physical', 'attack']",['LocalIncreasedPhysicalDamagePercentAndAccuracyRating'],LocalIncreasedPhysicalDamagePercentAndAccuracyRating,LocalIncreasedPhysicalDamagePercentAndAccuracyRating1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating,True,False,"['damage', 'physical', 'attack']","['physical_damage', 'damage', 'physical', 'attack']",[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating1,"[{'id': 'local_physical_damage_+%', 'max': 19, 'min': 15}, {'id': 'local_accuracy_rating', 'max': 20, 'min': 16}]","[8, 8, 8, 8, 8, 8, 8]"
LocalIncreasedPhysicalDamagePercentAndAccuracyRating2,Journeyman's,"(20-24)% increased Physical Damage
+(21-46) to Accuracy Rating","(20-24)% increased Physical Damage
+(21-46) to Accuracy Rating",prefix,2,11,100,"[20, 24]","['physical_damage', 'damage', 'physical', 'attack']",['LocalIncreasedPhysicalDamagePercentAndAccuracyRating'],LocalIncreasedPhysicalDamagePercentAndAccuracyRating,LocalIncreasedPhysicalDamagePercentAndAccuracyRating2,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating,True,False,"['damage', 'physical', 'attack']","['physical_damage', 'damage', 'physical', 'attack']",[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating2,"[{'id': 'local_physical_damage_+%', 'max': 24, 'min': 20}, {'id': 'local_accuracy_rating', 'max': 46, 'min': 21}]","[7, 7, 7, 7, 7, 7, 7]"
LocalIncreasedPhysicalDamagePercentAndAccuracyRating3,Reaver's,"(25-34)% increased Physical Damage
+(47-72) to Accuracy Rating","(25-34)% increased Physical Damage
+(47-72) to Accuracy Rating",prefix,3,23,100,"[25, 34]","['physical_damage', 'damage', 'physical', 'attack']",['LocalIncreasedPhysicalDamagePercentAndAccuracyRating'],LocalIncreasedPhysicalDamagePercentAndAccuracyRating,LocalIncreasedPhysicalDamagePercentAndAccuracyRating3,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating,True,False,"['damage', 'physical', 'attack']","['physical_damage', 'damage', 'physical', 'attack']",[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating3,"[{'id': 'local_physical_damage_+%', 'max': 34, 'min': 25}, {'id': 'local_accuracy_rating', 'max': 72, 'min': 47}]","[6, 6, 6, 6, 6, 6, 6]"
LocalIncreasedPhysicalDamagePercentAndAccuracyRating4,Mercenary's,"(35-44)% increased Physical Damage
+(73-97) to Accuracy Rating","(35-44)% increased Physical Damage
+(73-97) to Accuracy Rating",prefix,4,38,100,"[35, 44]","['physical_damage', 'damage', 'physical', 'attack']",['LocalIncreasedPhysicalDamagePercentAndAccuracyRating'],LocalIncreasedPhysicalDamagePercentAndAccuracyRating,LocalIncreasedPhysicalDamagePercentAndAccuracyRating4,"[1000, 1000, 1000, 1000, 1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating,True,False,"['damage', 'physical', 'attack']","['physical_damage', 'damage', 'physical', 'attack']",[],"['weapon', 'default']","[{'tag': 'weapon', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['spears', 'crossbows', 'bows', 'warstaves', 'two_hand_maces', 'one_hand_maces', 'talismans']",LocalIncreasedPhysicalDamagePercentAndAccuracyRating4,"[{'id': 'local_physical_damage_+%', 'max': 44, 'min': 35}, {'id': 'local_accuracy_rating', 'max': 97, 'min': 73}]","[5, 5, 5, 5, 5, 5, 5]"
